lsoa11,ahah,ahah_rnk,ahah_pct,h,gp,dent,phar,hosp
E01021728,18.93658954,18878,46,0.985626557,12.9663,8.97,3.48655,13.08695
E01021729,21.31981032,23961,58,0.854998713,12.1581,8.5936,2.4555,12.5899
E01021730,17.92386377,16612,40,0.725813688,6.640305263,2.5246,8.303905263,10.33868947
E01021731,11.42700695,3016,8,0.165744933,2.348,2.348,2.143,3.7004
E01021732,7.801135271,463,2,-0.158506906,1.6727,1.6727,1.6512,2.661
E01021733,15.33096024,10442,26,0.76767974,4.5047,4.5047,4.5047,5.8571
E01021734,8.655720319,763,2,0.288893841,3.0252,3.0252,2.6853,2.6853
E01021735,5.202462409,75,1,-0.345598107,1.5425,1.5425,1.3154,1.8479
E01021736,13.74444387,6887,17,0.590067429,5.2967,3.1575,2.6463,13.7693
E01021737,13.10730827,5654,14,0.403397753,5.60565,2.86705,1.4786,13.26905
E01021738,9.665316911,1315,4,0.173754989,1.6206,0.9381,4.3939,16.4369
E01021739,13.57109528,6515,16,0.621160459,3.3852,2.4627,4.6102,16.6532
E01021740,10.88291563,2392,6,0.283409445,3.4479,1.727,2.1147,14.1577
E01021741,22.97900194,26953,65,1.190761298,12.8398,10.6187,10.52655,12.0294
E01021742,20.68382089,22672,55,-0.060558569,2.9445,1.2095,3.9545,6.4124
E01021743,21.13629727,23598,57,-0.726365459,1.83355,0.9845,2.5117,3.86145
E01021744,20.95866753,23236,56,-0.021523015,4.6503,3.1015,2.763,2.051
E01021745,21.65672218,24602,59,-0.287979555,2.52035,3.25285,3.25285,1.6807
E01021746,20.31241679,21871,53,-0.191555345,2.4705,3.045,3.1392,2.3007
E01021747,19.08981829,19227,47,-0.888828412,0.9117,1.6442,1.6442,2.7645
E01021748,25.54597283,30727,74,-1.186423233,1.25,0.83,1.37,2.9185
E01021749,22.1200037,25432,61,0.705018373,6.1235,5.1655,6.00715,5.1655
E01021750,23.67983743,28056,68,0.256540502,5.4717,5.0714,1.47465,5.53615
E01021751,27.26487823,32581,79,0.186657214,5.1167,5.0239,1.2745,5.48505
E01021752,30.62536091,35539,86,0.001331981,5.2359,1.5126,2.37985,5.2359
E01021753,9.043482487,935,3,-0.631086361,4.7113,1.21925,1.21925,1.004
E01021754,10.3944164,1894,5,-0.008675128,5.78375,2.11175,2.11175,2.64695
E01021755,10.8297213,2331,6,-0.361207465,2.8806,2.24585,2.24585,1.88525
E01021756,16.79706982,13866,34,0.209257212,3.5314,3.5314,3.5314,3.5314
E01021757,30.77022397,35655,86,-0.892560373,1.7128,1.2046,1.5328,2.5372
E01021758,22.44102224,25987,63,-0.048598646,3.6198,2.5421,3.5823,3.5742
E01021759,25.44539659,30608,74,0.363150099,4.98855,3.95105,4.95105,4.94295
E01021760,20.88271267,23070,56,-0.331204907,2.2488,2.7144,2.0821,2.79415
E01021761,16.39810558,12948,32,-0.054906368,2.8564,2.8564,2.8564,2.9627
E01021762,31.85234811,36351,88,-0.910578998,2.32,1.2325,1.31,1.9425
E01021763,23.82307327,28267,68,-0.612296769,3.2018,1.3078,2.6722,1.575
E01021764,34.83239885,37973,91,0.374579824,5.2236,2.045,5.2236,4.1155
E01021765,22.31587687,25785,62,-0.300247683,3.32285,0.75295,3.2419,1.8909
E01021766,25.58451515,30785,74,-0.010621458,3.3484,2.3837,2.8105,3.0659
E01021767,24.53086956,29301,71,-0.385062068,2.3787,1.4592,1.9872,1.8909
E01021768,22.84218789,26682,64,1.280693182,8.7725,14.9603,12.6705,14.9603
E01021769,23.25892207,27417,66,1.617914886,18.8927,22.2396,21.4992,18.8927
E01021770,21.1516054,23625,57,0.994794772,3.9182,17.6803,9.7813,15.62793582
E01021771,22.83829281,26669,64,0.653296167,7.9383,7.178,4.3536,5.986
E01021772,21.62734411,24553,59,-0.106718184,3.3205,1.97775,4.6777,2.7263
E01021773,21.04707087,23420,57,-0.034472748,4.353,2.97,5.085,2.1275
E01021774,22.24665141,25662,62,0.213288496,3.568,4.4303,3.644,3.46875
E01021775,23.40052586,27635,67,-0.08435226,3.723,3.3633,4.234,2.125
E01021776,27.67085732,32962,79,-0.129214426,4.3619,3.2212,4.4535,1.7625
E01021777,23.17208486,27263,66,0.018643107,2.793,3.67055,2.9015,3.11235
E01021778,19.84954654,20904,51,-0.397013764,2.3005,2.64705,2.9465,1.40875
E01021779,23.31744435,27515,66,-0.093298867,2.901,3.25605,2.1915,3.00215
E01021780,20.41451711,22103,53,0.14267948,4.35555,2.97755,2.88385,3.38965
E01021781,35.26310099,38150,92,-1.053988901,2.1517,0.8335,0.8335,1.2456
E01021782,24.52464458,29294,71,-0.799447781,2.5499,1.0782,1.0782,1.4903
E01021783,21.51522477,24328,59,0.336607732,6.3428,5.2035,1.5465,6.0901
E01021784,21.23215956,23787,58,0.353030001,6.45915,4.4405,1.69725,6.8296
E01021785,21.73452626,24729,60,0.366335663,5.7183,2.8145,2.8085,7.9976
E01021786,31.03210651,35823,86,-0.172133901,3.0077,2.367,2.8521,2.4564
E01021787,22.97361798,26941,65,-0.633800184,1.7646,1.1885,1.7646,2.9219
E01021788,23.65415555,28016,68,0.377457931,4.3687,4.2023,4.3687,4.5106
E01021789,21.38577958,24088,58,-0.830959409,1.2014,1.522,2.0672,1.7078
E01021790,21.28887762,23894,58,-0.063221694,3.45425,2.4065,4.81145,2.4484
E01021791,41.08996701,40044,96,-1.255110615,1.0793,0.978,0.6931,1.7028
E01021792,16.67522578,13580,33,0.583065147,5.8074,3.5857,3.6577,9.0596
E01021793,16.57401219,13335,32,0.665658629,10.24105,2.8132,2.8132,13.03825
E01021794,17.4850495,15543,38,0.762693037,10.9213,3.2097,3.2097,14.1735
E01021795,17.18465017,14812,36,0.564714397,5.666,5.1095,5.222,4.3115
E01021796,20.30159356,21836,53,1.441188935,15.7521,18.4665,16.9251,16.3821
E01021797,19.30496974,19702,48,0.763327189,10.9626,11.3726,3.9384,5.9278
E01021798,17.83349333,16396,40,0.402403747,9.5267,9.5267,2.0925,4.0819
E01021799,18.05226044,16897,41,-0.114530314,7.5308,7.5308,1.2534,2.0377
E01021800,24.69420864,29580,71,1.446494477,15.6296,17.1916,16.2266,16.97298508
E01021801,19.928933,21055,51,0.983156505,14.82861579,10.4597,2.4925,12.9167
E01021802,9.727660003,1347,4,-0.163103756,2.09995,4.13985,4.13985,2.09995
E01021803,26.87728815,32198,78,0.905353704,11.008,15.0789,2.16,13.84879254
E01021804,23.13689924,27198,66,0.815443563,9.73675,13.9311,1.98455,12.38504254
E01021805,22.71214539,26457,64,0.861727152,10.9605,14.7081,1.8925,13.80129254
E01021806,22.97706551,26948,65,1.027222658,9.311039827,8.409513983,7.471639827,11.80661398
E01021807,21.32691745,23976,58,-0.00328248,3.2895,1.592,3.6295,6.439
E01021808,18.40093238,17684,43,0.094905205,4.6735,1.18875,4.4705,5.26525
E01021809,16.36410461,12869,31,-0.466402264,1.1925,3.66225,1.475,8.57275
E01021810,19.35817759,19822,48,-0.099869584,2.2,5.6285,1.775,9.719
E01021811,21.54526102,24403,59,0.327895567,4.1923,2.66,3.7423,4.1923
E01021812,20.42205453,22120,54,0.966620645,8.582,6.4209,7.5495,8.582
E01021813,22.31491033,25783,62,-0.279040723,2.5845,1.2175,2.1345,2.5845
E01021814,22.62362399,26302,64,0.906392787,8.87875,5.88675,8.42875,8.87875
E01021815,22.54142991,26155,63,0.923434011,9.05,6.058,8.6,9.05
E01021816,22.23964915,25642,62,0.757446456,7.5395,4.5475,7.0895,7.6545
E01021817,25.5839404,30784,74,0.579398799,5.22,3.592,5.017,5.467
E01021818,32.82612563,36910,89,-0.588419802,1.76,1.0675,1.475,1.76
E01021819,23.56358626,27887,67,0.209330841,3.357,3.357,3.33025,3.357
E01021820,23.05731849,27076,65,0.167754853,3.3575,3.3575,2.9875,3.3575
E01021821,26.72373055,32061,77,0.116180721,2.952,2.952,2.9395,2.952
E01021822,24.72728379,29634,72,-0.428489444,1.8855,1.8855,1.428,1.8855
E01021823,31.76463203,36301,87,-1.216319979,0.9825,0.9825,0.6275,0.865
E01021824,42.09871305,40266,97,0.740258626,5.91725,5.91725,4.06375,5.91725
E01021825,37.69041531,39067,94,0.273908983,4.24975,4.24975,1.66,4.24975
E01021826,39.14072148,39542,95,0.503885477,4.136,4.136,3.802,4.136
E01021827,32.04853649,36481,88,-0.077118534,2.843,2.843,1.34,2.843
E01021828,42.40412241,40316,97,0.619129727,5.39475,5.39475,3.1985,5.39475
E01021829,29.55428499,34752,84,0.512742441,6.3361,4.1645,3.6695,4.1645
E01021830,21.55771999,24419,59,0.191014116,3.4995,3.1359,3.4995,3.1359
E01021831,21.10848903,23544,57,-0.797847587,1.4243,1.0607,1.4243,1.0607
E01021832,31.19276907,35936,87,0.540033136,6.26235,4.727,4.232,3.6695
E01021833,21.77593035,24807,60,0.327845238,4.04925,3.7609,4.04925,3.65405
E01021834,37.20443499,38899,94,0.171975932,5.59855,5.59855,0.68625,5.59855
E01021835,31.873733,36370,88,0.234885565,4.1823,4.1823,1.695,4.1823
E01021836,33.48624063,37273,90,0.431595171,5.4473,5.4473,1.9075,5.4473
E01021837,29.05659103,34316,83,-0.018472283,2.8478,2.8478,2.2478,2.2025
E01021838,25.93696587,31193,75,-0.071551999,2.8385,2.8385,2.2385,1.785
E01021839,15.41602777,10642,26,-0.05212362,3.54725,3.54725,2.91125,2.71335
E01021840,24.37282299,29061,70,0.596005556,7.9845,7.9845,4.26,2.78605
E01021841,18.32291149,17508,42,0.081433175,3.8435,3.8435,4.9225,1.8325
E01021842,22.39719727,25914,63,-0.440523771,2.126,2.126,3.795,1.545
E01021843,17.7584078,16212,39,-0.29431384,3.538236842,3.522486842,1.70075,2.05475
E01021844,20.58786732,22451,54,-0.666286674,1.415,1.415,1.57,1.3425
E01021845,27.17192428,32464,78,0.04641918,3.3035,3.3035,2.721,2.721
E01021846,17.8671307,16466,40,-0.555677684,1.446,2.1,1.526,1.446
E01021847,20.77372886,22853,55,-0.935643394,0.94425,1.25625,1.4575,0.94425
E01021848,35.15684628,38111,92,0.936052464,9.2745,8.7885,8.5585,8.49295
E01021849,18.22869132,17291,42,-0.157994424,2.5925,3.668,2.8875,1.655
E01021850,20.2913216,21810,53,-0.53302088,1.3325,3.1525,1.6275,1.3325
E01021851,16.91890754,14146,34,-0.986776605,2.585,2.013,2.203,0.1425
E01021852,17.13388763,14677,36,-0.674460098,1.12,3.2635,1.415,1.12
E01021853,20.17095859,21552,52,0.253285853,4.678,4.411,3.97565,2.8735
E01021854,25.08044434,30141,73,0.84610418,10.89248333,5.1125,5.47905,5.1803
E01021855,25.35098932,30498,74,-0.852930479,7.748283333,0.4,0.81325,0.6695
E01021856,25.76086107,30969,75,-0.264911512,7.667033333,0.6225,1.7925,1.8625
E01021857,44.17122088,40624,98,0.975638578,9.1847,7.1215,7.3885,7.5207
E01021858,35.63683041,38312,92,0.286446322,3.496,3.496,3.3185,3.1357
E01021859,35.33306355,38190,92,-0.725656018,1.3335,1.2425,1.3335,1.2425
E01021860,27.96561992,33270,80,0.177653233,3.0395,3.0395,3.0395,3.0092
E01021861,33.80887507,37460,90,-0.05118178,2.59,2.59,2.4905,2.08
E01021862,29.25725064,34506,83,-0.026341561,2.6619,2.2983,2.6619,2.2983
E01021863,28.05064544,33370,80,-0.076826926,2.5822,2.2186,2.5822,2.2186
E01021864,21.06889562,23462,57,-0.089674632,3.2962,2.0361,2.3997,2.0361
E01021865,20.62240386,22539,55,-0.481099824,5.89835,1.416,0.7205,1.416
E01021866,26.96658358,32280,78,0.909270063,7.3639,6.8168,7.1804,6.8168
E01021867,24.31769945,28990,70,0.509377681,4.4754,4.1118,4.4754,4.1118
E01021868,21.89436154,25005,60,-0.142651518,2.424194737,2.30875,2.30875,2.43985
E01021869,23.26483197,27427,66,-0.246398609,2.205,2.205,2.205,1.737
E01021870,25.66103509,30857,74,0.170597912,3.447,3.447,3.077,3.35325
E01021871,26.66552733,31996,77,-0.126779845,2.5285,2.5285,2.5285,1.70725
E01021872,40.77896581,39983,96,-1.2450336,1.785,1.2045,2.1495,0.3175
E01021873,15.62236271,11104,27,0.947399718,3.023,28.6613,1.558,29.0043
E01021874,23.96240332,28493,69,1.682580925,19.0186,22.88715,20.4429,23.0772
E01021875,21.65125077,24595,59,1.481972745,15.4032,18.5006,16.0523,18.8436
E01021878,7.974900139,507,2,-0.366816462,2.3035,1.9605,2.3035,2.3035
E01021879,5.195806099,73,1,-0.916845081,2.3941,1.3542,1.285,1.0114
E01021880,5.342874843,85,1,-1.064184903,2.4707,0.6617,1.7138,0.8562
E01021881,5.201256366,74,1,-1.698552035,1.0883,1.0951,0.408,0.675
E01021882,20.84671195,23005,56,1.399041883,15.6305,13.3692,11.31815,15.96725
E01021883,19.00464232,19035,46,1.324017488,16.8048,9.472,9.472,16.4638
E01021884,18.03761998,16870,41,0.694558785,12.59485,2.77435,2.77435,11.79835
E01021885,16.69532612,13619,33,1.20280109,16.3694,6.5489,6.5489,15.5729
E01021886,17.24442375,14962,36,0.526005391,11.2401,2.2037,2.2037,10.4436
E01021887,20.07169358,21336,52,0.849719205,10.8477,4.7562,3.8896,10.0512
E01021888,17.44102517,15432,37,0.475338031,11.4616,1.9776,1.9776,10.6651
E01021889,14.17170994,7807,19,0.401184767,5.1525,4.5875,5.06,5.06
E01021890,24.26518443,28924,70,-0.076116362,3.847,1.638,2.3125,2.79
E01021891,19.21380212,19496,47,-0.233483692,2.434,1.68125,1.9835,2.434
E01021892,13.88589685,7165,18,0.239301923,2.78325,3.426,4.547,2.7035
E01021893,20.67928597,22663,55,0.764242377,6.725,7.984,6.725,6.725
E01021894,14.8995328,9369,23,0.062899803,2.74575,4.11375,2.74575,2.57925
E01021895,21.00930555,23340,56,0.459222417,4.15,5.833,4.15,4.15
E01021896,20.86820605,23034,56,0.972447028,7.9994,9.4994,8.7708,7.7854
E01021897,19.39223424,19902,48,0.724777681,5.603,7.286,5.603,5.603
E01021898,14.28033669,8033,20,0.114685557,2.7255,3.831,3.7385,2.063
E01021899,21.11721194,23561,57,1.166943543,2.6415,25.8433,5.3835,26.1863
E01021900,17.99150428,16766,41,1.169675479,3.0955,23.3123,6.45505,23.6553
E01021901,25.29889594,30417,73,2.199094388,24.003,39.9554,30.774,40.2984
E01021902,23.67476049,28049,68,1.703472645,21.6248,21.476,21.4523,21.6248
E01021903,23.87966839,28372,68,1.541095079,17.7291,19.6631,18.3731,18.8341
E01021904,13.63685856,6670,16,0.7243084,2.9486,11.3837,3.8614,11.7267
E01021905,11.85011064,3615,9,0.383355959,1.3068,11.5457,2.3643,11.8887
E01021906,12.03748188,3891,10,0.709699914,2.99695,10.8555,3.8835,11.1985
E01021907,19.98777689,21173,51,1.699251819,7.65215,29.99245,20.81105,30.33545
E01021908,14.8358572,9220,23,0.826987015,1.9485,23.8546,1.7671,24.7477
E01021909,20.67468616,22649,55,1.491161045,18.023,14.6573,9.63475,20.25265
E01021910,19.54110764,20232,49,1.367766521,8.2459,16.92425,9.411,17.81735
E01021911,17.05758712,14493,35,1.152977579,8.1356,8.1356,7.56355,9.0287
E01021912,21.15235862,23626,57,1.37658094,16.997,13.0363,13.0363,16.8218
E01021913,19.27587319,19632,48,1.325134319,14.91975,13.3419,12.6865,15.0988
E01021914,18.01160533,16820,41,1.021215097,4.98125,15.3734,5.2665,14.1225
E01021915,21.95164823,25110,61,1.7225661,19.92925,25.544,19.0155,24.185
E01021916,25.43004937,30583,74,1.88113936,22.5655,29.812,20.738,28.7625
E01021917,18.26294254,17367,42,1.209327353,12,14.0109,10.7868,12
E01021918,30.69689369,35591,86,0.3950545,3.2875,8.9549,2.69,5.942
E01021919,30.85336365,35719,86,0.242063704,3.4985,6.99115,1.865,5.4109
E01021920,24.42954971,29150,70,0.916231419,7.512,13.5828,7.986,7.11
E01021921,15.5250631,10878,27,1.103256918,10.217,13.1762,6.7332,10.217
E01021922,14.13235115,7713,19,0.310614896,4.7376,7.8977,1.3682,4.7376
E01021923,16.4227052,13007,32,0.588199406,6.454,9.6141,1.99195,6.454
E01021924,16.27018117,12641,31,0.589514908,4.58045,7.59255,4.2473,4.58045
E01021925,31.98596517,36446,88,-0.124763308,2.4201,3.3839,2.5805,3.3839
E01021926,30.98387026,35802,86,-0.478118265,1.2724,4.09635,0.8836,4.09635
E01021927,18.40634421,17700,43,0.391466065,0.87,13.979,3.1855,12.9295
E01021928,20.71297432,22724,55,0.527893983,1.7625,12.609,2.99,11.5595
E01021929,21.6247506,24549,59,0.774099397,3.448,15.29825,2.85375,14.24875
E01021930,15.48221001,10786,26,0.232592496,1.97975,5.6305,4.54075,4.581
E01021931,17.03253731,14433,35,0.422283775,3.595,10.5125,1.4385,9.463
E01021932,18.80436406,18581,45,0.6390986,3.8005,10.436,2.99,9.3865
E01021933,21.64011026,24572,59,0.239144327,5.0063,3.7059,3.0612,5.5515
E01021934,21.77493778,24806,60,0.071414594,4.2931,3.6927,2.4787,4.4395
E01021935,21.26814714,23852,58,-0.562731974,2.3204,1.63,1.368,2.8656
E01021936,21.97523819,25147,61,-0.635452479,1.8008,1.6534,1.5194,1.8861
E01021937,23.08872007,27123,65,-0.653411135,1.8199,1.5854,0.9604,2.6847
E01021938,25.63661958,30834,74,0.346368981,3.5345,5.3188,3.324,3.9255
E01021939,23.28511017,27472,66,-0.277833789,1.065,4.7498,1.4115,3.498
E01021940,21.64365905,24579,59,0.438077555,2.42325,6.9898,3.83475,5.578
E01021941,16.08579928,12218,30,0.19454028,4.00585,3.48145,2.1565,5.3
E01021942,17.63552236,15907,39,1.076266562,3.556,22.0733,3.556,24.0165
E01021943,21.12375115,23574,57,1.017330693,3.144,22.2588,3.144,24.202
E01021944,21.76575776,24791,60,1.134122964,5.63,16.3178,5.5,18.261
E01021945,26.44290654,31746,77,0.990653743,3.906,17.3893,3.906,18.51
E01021946,20.08918278,21377,52,0.371632715,4.7641,2.715,4.6405,4.7641
E01021947,26.95545295,32270,78,0.414863893,4.67985,3.9983,5.25825,4.45665
E01021948,33.89329298,37509,90,0.331777291,4.1288,4.7341,4.7245,3.6781
E01021949,30.50334857,35449,85,-0.025095446,2.94625,3.02165,3.76945,2.72305
E01021950,26.04837103,31340,76,-0.080817249,2.6864,3.3456,3.5096,2.4632
E01021951,31.5924375,36199,87,-0.007682037,3.2038,3.6666,3.537,2.4906
E01021952,10.59520686,2082,5,-0.292410261,2.574,2.574,2.574,2.301
E01021953,11.21423263,2779,7,0.113686227,2.5535,4.162,3.997,3.103
E01021954,27.07453849,32384,78,0.66609971,6.8035,5.91,6.1135,5.4475
E01021955,10.33291873,1839,5,-1.124328325,1.5375,1.5375,1.5375,0.6175
E01021956,21.38726199,24091,58,0.714936984,6.89685,9.256,7.12545,6.91575
E01021957,26.33702124,31630,76,0.068625757,2.3107,5.4701,1.827,5.4701
E01021958,29.1921402,34450,83,0.38073175,3.3807,6.3989,2.8725,6.3989
E01021959,25.15454566,30241,73,-0.164601818,1.7195,4.9451,1.302,4.9451
E01021960,21.45655998,24207,59,0.119216866,3.9238,3.6841,3.6841,3.088
E01021961,22.72103636,26471,64,-0.100033285,3.3563,2.9874,2.8285,2.8978
E01021962,32.93059716,36966,89,-1.537097576,1.5912,1.0068,1.0068,0.5052
E01021963,23.64354324,28002,68,-0.352234864,3.2633,1.6677,2.8049,2.0973
E01021964,31.97629123,36440,88,-1.367702271,1.6776,1.0196,1.0196,1.0196
E01021965,27.76019643,33048,80,-0.111533853,2.6504,3.0969,3.4736,2.4272
E01021966,33.55048061,37308,90,-0.877061791,1.7519,1.6011,2.0124,1.002
E01021967,20.48478014,22264,54,1.339955082,11.9216,12.5683,11.32635,21.04395
E01021968,19.70737962,20579,50,-0.785085679,2.14,0.7315,1.91,1.65
E01021969,17.40981354,15351,37,-0.087189553,3.53,1.6295,4.0325,2.195
E01021970,24.4034535,29105,70,-0.658348559,2.435,2.4125,2.065,0.7224
E01021971,19.48283602,20104,49,0.987314045,5.392,10.24871316,9.24385,10.97225
E01021972,18.95621084,18927,46,1.234331451,6.8748,14.4659,13.186,15.32742632
E01021973,16.68716029,13603,33,1.114909336,5.916,19.6596,5.916,11.3032
E01021974,15.88841819,11739,29,1.133292392,6.5664,18.3264,6.5664,12.4882
E01021975,24.35379093,29032,70,0.312082214,6.9635,6.6828,2.4408,3.365
E01021976,22.39812844,25916,63,0.201325245,7.5635,7.2354,1.395,3.245
E01021977,24.16686307,28785,69,0.661387229,8.7325,7.9021,3.194,5.17395
E01021978,20.95398393,23225,56,1.617086116,19.2744,19.78735,17.8644,17.0396
E01021979,10.58672586,2073,5,0.130985586,2.5124,2.3238,2.2964,32.85852632
E01021980,9.333346322,1102,3,-0.267763048,1.8809,0.8488,2.086,33.15012632
E01021981,10.1750094,1687,5,-0.184143845,2.0455,1.5,1.8295,34.94472632
E01021982,14.22062083,7919,19,-0.682526802,1.0291,1.1572,1.2451,35.03732632
E01021983,11.23279711,2804,7,0.326455711,3.19845,2.5313,2.98415,31.43062632
E01021984,25.36354765,30509,74,0.247418223,2.8656,6.1196,4.585,2.8656
E01021985,8.759497004,805,2,-0.347590922,1.725,2.9736,1.6296,2.2056
E01021986,12.25515775,4194,11,-0.72069641,1.9343,1.0563,0.7751,2.7543
E01021987,9.941761307,1513,4,-0.438419932,1.9475,2.3615,1.1975,2.3672
E01021988,11.82571422,3573,9,0.232912485,3.7095,3.7095,1.875,3.7095
E01021989,7.963351419,502,2,-0.386368592,1.7425,1.7425,1.7425,1.7425
E01021990,5.34088442,84,1,-1.038167312,0.94,0.94,0.94,0.94
E01021991,19.02160708,19078,46,1.195840325,4.0218,18.62545,14.85065,16.41995
E01021992,17.44575473,15439,37,0.990850218,7.7134,10.4146,6.6398,9.0646
E01021993,21.25594282,23825,58,0.982703503,3.081,24.2317,3.081,19.40652632
E01021994,10.7231074,2211,6,-0.507519259,2.3917,2.5502,1.451,1.67945
E01021995,11.16400185,2728,7,-0.281478629,2.4792,3.0825,1.9091,2.4902
E01021996,14.20673662,7886,19,-0.129082855,3.7567,3.77,2.0435,3.7677
E01021997,21.15545091,23633,57,-0.108224618,5.09915,3.73015,2.69115,3.56475
E01021998,18.0442444,16883,41,-0.36886487,4.2335,2.8645,1.8255,2.6991
E01021999,10.99770654,2537,7,-1.167513594,0.7425,1.38945,2.2409,0.85
E01022000,13.926198,7265,18,-0.380409981,2.1663,3.2818,2.1663,1.9963
E01022001,29.6323051,34814,84,-1.558682313,2.279,1.056,0.6096,0.8064
E01022002,13.46393966,6310,16,-0.126088208,4.5987,5.36355,0.8835,1.9682
E01022004,11.5275447,3152,8,0.173224181,4.386,3.125,2.3318,4.0934
E01022005,9.348159553,1109,3,-0.223215373,2.6227,1.494,3.2991,2.7652
E01022006,12.8735009,5244,13,-0.591949454,1.5575,2.6546,1.5072,1.5575
E01022007,14.90888644,9390,23,-0.086943515,2.4379,3.9679,2.4379,2.4379
E01022008,13.83247049,7070,17,0.715041757,10.615,5.4888,3.767,6.5288
E01022009,15.57560408,10997,27,0.9101549,8.3581,9.8867,7.082,8.9132
E01022010,15.66666038,11219,27,0.263154938,4.5241,5.3031,2.0916,4.5351
E01022011,14.93011601,9445,23,0.857405608,8.533,9.312,4.0976,8.544
E01022012,15.58969474,11030,27,-0.067155405,4.3587,4.2405,2.0675,3.6238
E01022013,17.1280411,14661,36,0.795670195,3.3604,6.0363,5.8185,7.4343
E01022014,15.42894672,10674,26,0.613798041,2.686,4.46905,4.674,5.9706
E01022015,14.76296448,9068,22,0.643770609,3.6293,4.3568,3.6293,6.2056
