LSOA21CD,ah4blue,ah4dent,ah4gp,ah4hosp,ah4phar
S01010087,4.3611,1.7458,3.0765,4.6182,1.3342
S01010088,4.4862,4.1312,4.455,7.1052,4.0901
S01010089,3.8587,0.6823,1.5945,3.6567,0.7987
S01010090,4.4526,1.0681,1.5868,4.3631,1.2248
S01010091,2.3386,3.5404,3.5404,5.6922,3.4121
S01010092,4.0735,0.866,0.866,4.3058,0.8532
S01010093,3.8156,0.8266,1.6992,3.0742,1.1831
S01010094,4.3244,0.7636,0.9897,3.5846,0.4736
S01010095,4.1364,0.7443,1.9541,2.9677,1.399
S01010096,4.817,1.4597,2.918,3.2802,1.8518
S01010097,4.6713,1.3403,3.0454,4.0215,1.3321
S01010098,4.8032,1.4548,2.3472,3.949,1.4068
S01010099,4.9387,1.0274,1.8225,3.6787,1.3063
S01010100,3.8589,1.7236,2.6358,4.0281,2.1196
S01010101,4.0625,1.635,2.2792,3.6323,1.7631
S01010102,4.8179,2.2629,3.0275,3.6909,2.506
S01010103,4.5264,1.7875,2.7209,3.2155,2.0578
S01010104,4.6402,2.2313,2.8532,3.9949,2.3371
S01010105,1.596,4.2795,4.3389,4.3389,1.4499
S01010106,2.7346,3.6018,4.0338,4.0338,2.1632
S01010107,3.0845,3.1741,3.5849,3.5849,2.0773
S01010108,2.6237,3.8336,4.2657,4.2657,2.2367
S01010109,2.1024,4.5006,4.648,4.8427,2.5105
S01010110,3.2024,2.7306,2.874,2.874,1.3754
S01010111,2.0095,3.8284,3.8284,3.8284,0.9606
S01010112,3.8174,2.7966,3.0409,3.0409,2.0833
S01010113,4.0986,1.1468,1.1468,1.1468,1.1468
S01010114,4.0694,1.0494,1.0494,1.0494,1.0494
S01010115,3.9283,2.4554,2.7083,2.7083,1.9922
S01010116,4.1606,2.129,2.5399,3.2386,1.9105
S01010117,3.925,2.3357,2.5441,2.5569,1.9691
S01010118,5.4257,3.1231,3.5817,3.7373,3.488
S01010119,5.4788,1.4925,2.6537,2.6537,2.5964
S01010120,4.9637,2.8465,3.5948,3.886,3.5466
S01010121,5.0852,0.8443,2.4721,2.4721,2.0677
S01010122,4.5864,1.4287,1.4472,1.4472,1.4446
S01010123,5.3604,1.3242,3.0111,3.0111,1.3242
S01010124,5.6271,1.591,3.2779,3.2779,1.591
S01010125,5.5498,1.1998,3.2005,3.2005,1.1998
S01010126,4.6108,1.0945,2.0486,2.0486,1.9234
S01010127,5.807,1.4571,3.4495,3.4495,1.4571
S01010128,6.5138,2.1639,4.1646,4.1646,2.1639
S01010129,3.9726,2.3707,2.5275,2.7462,2.3707
S01010130,5.0656,0.8263,2.7485,2.7485,1.4123
S01010131,4.5671,2.2517,2.9895,3.7249,1.7433
S01010132,5.2015,1.8119,2.0196,2.4781,1.981
S01010133,5.3735,2.0384,2.2344,2.2878,2.1626
S01010134,4.7323,1.508,2.0793,2.1968,1.6446
S01010135,4.4987,1.2583,1.6309,1.6309,1.484
S01010136,4.6783,1.3534,2.1359,2.1497,1.7726
S01010137,4.0842,1.4316,2.1694,2.7503,1.4316
S01010138,3.9964,2.1945,2.9322,3.1514,2.2073
S01010139,3.8332,0.8864,1.5934,2.0668,0.8758
S01010140,4.3868,1.2067,1.7818,2.5198,1.2067
S01010141,3.91,0.4231,0.7846,1.4699,0.3963
S01010142,3.1872,0.6983,1.1247,0.5747,0.9186
S01010143,3.4738,1.0179,1.4449,1.2198,1.0938
S01010144,2.9721,1.0933,1.5594,0.5062,1.1527
S01010145,3.5532,0.8636,1.5201,0.9406,1.1179
S01010146,3.9084,1.0013,1.6664,1.4711,1.2788
S01010147,3.7952,0.6076,1.0814,1.1826,0.74
S01010148,3.6618,1.9068,1.0796,2.7159,1.7144
S01010149,4.1323,2.3963,1.3544,2.8785,1.8729
S01010150,4.4285,1.6649,1.4877,1.9614,1.3244
S01010151,4.4173,1.3757,1.278,1.5679,1.056
S01010152,3.0292,1.288,1.4725,1.9868,1.0799
S01010153,3.6629,1.4696,1.1475,1.6618,1.1488
S01010154,3.5051,1.2885,0.9578,1.4807,0.9591
S01010155,3.7948,1.0399,0.7233,1.2322,0.7028
S01010156,3.6548,1.2142,1.0703,1.4064,1.0715
S01010157,4.0022,1.0568,0.9907,1.249,0.9919
S01010158,4.2731,0.8534,0.9395,1.0457,0.9102
S01010159,4.0635,0.7605,1.1799,1.1799,1.0547
S01010160,3.9689,2.3401,2.2247,2.5323,2.2259
S01010161,3.6893,2.1454,2.1294,2.4008,2.1454
S01010162,3.7405,2.375,2.3591,2.6304,2.375
S01010163,3.6991,2.0622,1.9468,2.2545,1.9481
S01010164,4.1267,0.7293,1.5645,1.5645,1.4393
S01010165,3.2167,1.8734,1.8574,2.1288,1.8734
