LSOA21CD,ah4dent,ah4gp,ah4hosp,ah4phar,ah4leis,ah4h
S01011125,2.0107,5.2976,5.6929,2.7157,4.0434,0.5721
S01011126,1.0532,4.5087,4.904,2.0409,3.2546,0.1875
S01011127,1.69,5.2135,5.6089,2.7932,3.9594,0.5184
S01011128,1.2203,4.4325,4.8278,2.0121,3.1783,0.2169
S01011129,2.1984,5.3972,5.7925,2.9956,4.1618,0.6342
S01011130,1.5626,3.5434,3.9387,1.2039,2.2893,-0.0495
S01011131,1.186,3.2813,16.1194,0.6774,14.4699,0.2609
S01011132,1.5824,2.6271,16.4324,1.0205,14.7829,0.4554
S01011133,1.6457,3.2782,15.838,1.3746,14.1886,0.6121
S01011134,0.9881,4.3219,14.4395,0.9881,12.79,0.3624
S01011135,1.4024,4.645,14.411,1.4024,12.7615,0.6093
S01011136,2.334,2.1654,15.7806,1.8486,14.1312,0.6983
S01011137,3.5759,1.8247,15.9102,3.0389,14.2607,0.9015
S01011138,3.1168,2.3221,16.0349,3.0428,14.3855,0.9446
S01011139,4.0345,0.8442,14.621,3.7957,12.9715,0.6721
S01011140,4.3096,2.3863,15.5285,4.3096,13.879,1.0752
S01011141,4.7459,1.8634,15.0056,4.6286,13.3562,1.0162
S01011142,12.3067,12.5712,14.4858,5.9035,13.6665,1.6185
S01011143,15.6198,12.7129,17.9259,0.888,17.8202,1.2609
S01011144,16.3681,13.4611,18.6742,0.8147,18.5684,1.2746
S01011145,17.8461,14.9392,18.4597,5.5549,18.9049,1.861
S01011146,19.8296,16.1721,19.1618,2.0334,20.1127,1.7194
S01011147,20.7727,16.83,19.8197,0.6318,20.7706,1.3375
S01011148,14.1816,13.5367,14.5838,13.8745,14.4812,1.8137
S01011149,11.4246,6.3363,13.1918,10.973,12.147,1.5133
S01011150,11.4729,3.8936,13.2401,11.0213,12.1953,1.4238
S01011151,8.1764,2.9296,9.9436,7.7248,8.8988,1.1344
S01011152,12.6436,7.9067,14.4109,12.192,13.366,1.6294
S01011153,1.8747,2.7876,4.2698,1.7124,2.5059,0.1003
S01011154,0.9089,2.9702,3.1147,0.5933,1.6984,-0.6477
S01011155,1.5187,3.5232,3.586,1.067,2.241,-0.1235
S01011156,3.4782,5.4828,5.2454,3.0266,4.2006,0.7436
S01011157,2.7629,4.7675,4.4679,2.3113,3.4853,0.5203
S01011158,1.9482,3.9676,2.4749,1.7453,1.6327,-0.0093
S01011159,1.2503,2.5219,3.8343,1.3489,1.2828,-0.3188
S01011160,2.1035,2.2748,4.4986,1.9412,2.1918,0.09
S01011161,2.6411,3.5041,5.0362,2.4788,3.2472,0.462
S01011162,3.5827,4.4621,6.0552,3.4978,4.2601,0.7705
S01011163,3.0662,1.5056,5.5971,3.0397,3.1711,0.3245
S01011164,2.801,2.3282,5.5277,2.9703,3.1017,0.4199
S01011165,2.1633,1.8201,4.5584,2.0047,2.1324,0.0372
S01011166,2.7095,4.167,5.517,3.1568,2.6108,0.5274
S01011167,7.1878,8.9542,6.4482,6.8448,7.5522,1.2244
S01011168,15.9666,16.7863,19.1293,17.9055,18.0369,2.0777
S01011169,2.3431,2.9318,6.8149,4.2575,4.3889,0.6265
S01011170,12.5587,13.3051,14.9538,12.3963,13.1899,1.751
S01011171,26.5366,37.1686,35.6538,27.7437,113.8263,2.9065
S01011172,32.1183,20.4171,24.0024,13.6334,118.0587,2.5617
S01011173,20.8039,9.1028,12.688,2.3473,106.7443,1.7977
S01011174,9.7925,18.702,16.976,9.0659,97.5761,2.1199
S01011175,11.6625,1.8432,3.5466,0.9908,97.6029,0.7948
S01011176,10.1863,3.4444,1.7789,2.0025,96.1267,1.026
S01011177,1.9781,11.4828,9.7568,1.8467,89.7306,1.2301
S01011178,4.7807,5.4064,5.6746,3.9911,2.0426,0.6874
S01011179,3.0645,5.3287,6.538,0.8967,6.5278,0.4328
S01011180,2.7813,5.4096,6.7482,0.7382,6.2446,0.3346
S01011181,7.0018,7.1597,8.8708,4.3232,7.6972,1.1794
S01011182,5.771,5.3963,8.3167,4.7712,9.0959,1.1315
S01011183,5.715,5.3034,5.2896,5.0799,3.7543,0.8962
S01011184,3.1997,2.8435,2.7587,2.8435,2.5678,0.3286
S01011185,1.8833,1.527,1.5134,1.527,1.6718,-0.4535
S01011186,2.1441,1.975,2.1118,1.975,2.1197,-0.1004
S01011187,2.4373,3.7129,4.5201,2.0571,2.9265,0.3563
S01011188,1.9305,4.7067,6.3253,1.5503,4.7317,0.4178
S01011189,1.4332,4.355,5.4228,1.053,3.8761,0.1092
S01011190,1.4659,4.28,5.8971,1.0856,4.305,0.159
S01011191,1.9624,4.775,6.275,1.5821,4.7915,0.4332
S01011192,2.5721,3.5113,5.6832,2.1919,4.3876,0.511
S01011193,2.3515,2.9427,4.8533,1.9713,3.819,0.3543
S01011194,2.9486,2.1156,4.3783,2.061,2.9919,0.2568
S01011195,3.8722,2.1001,4.3019,2.19,2.9764,0.3328
S01011196,3.6667,1.8214,4.5374,1.9113,2.9437,0.2407
S01011197,3.0107,2.5644,5.0058,2.3366,3.4407,0.4101
S01011198,2.9205,3.8318,6.0037,2.5402,4.7081,0.6311
S01011199,4.4566,3.295,5.127,3.2172,3.7516,0.6724
S01011200,4.9407,3.5599,5.6111,2.5972,4.0899,0.6877
S01011201,4.525,3.1832,5.1954,1.8049,3.7132,0.5007
S01011202,5.1468,3.7693,5.8172,1.9062,4.2993,0.6323
S01011203,5.4513,4.4956,6.1217,1.3545,5.0256,0.6051
S01011204,3.7445,3.112,4.4148,2.8868,3.642,0.5676
S01011205,5.4926,4.6657,6.163,2.4533,5.1957,0.8133
S01011206,5.4887,4.5369,6.159,1.1326,5.0669,0.5486
S01011207,5.4625,4.3252,6.1329,0.8499,4.8552,0.4211
S01011208,5.6276,4.4604,6.2979,1.3985,4.9904,0.6236
S01011209,5.4582,4.0773,6.1286,2.8995,4.6073,0.8051
S01011210,5.5061,5.3265,7.3778,3.7362,5.8566,0.992
S01011211,6.6061,5.4688,7.2765,2.2635,5.9988,0.9
S01011212,5.0002,2.7777,4.4316,5.0145,5.2431,0.7736
S01011213,4.3209,2.1841,3.736,4.3352,4.5638,0.6057
S01011214,3.9935,1.771,3.541,4.0078,4.2364,0.4896
S01011215,2.5911,0.9908,3.6825,1.2992,2.4654,-0.259
S01011216,2.7887,1.5032,3.6679,1.9461,2.9046,0.086
S01011217,2.4826,1.1884,3.5809,1.5387,2.5403,-0.1429
S01011218,1.7774,1.0258,3.2639,1.3451,1.6832,-0.4602
S01011219,2.0264,0.5987,3.7094,0.8502,1.881,-0.75
S01011220,2.3662,0.9459,4.0538,1.3447,2.2208,-0.301
S01011221,2.3129,1.2992,3.6944,1.2914,2.1675,-0.2296
S01011222,1.5777,1.2068,3.1721,0.7961,1.4323,-0.6757
S01011223,1.994,1.7011,2.9745,1.1906,1.8486,-0.292
S01011224,2.083,2.1308,2.3955,1.9139,2.1543,-0.0605
S01011225,1.0234,1.2376,2.193,0.9371,0.9265,-0.9343
S01011226,1.4989,1.7954,2.9193,1.6898,1.5954,-0.2789
S01011227,0.454,0.9538,1.7115,0.1884,0.1884,-2.1397
S01011228,1.3542,1.0503,1.3283,1.0503,1.1951,-0.9344
S01011229,1.2083,0.852,0.8632,0.852,0.9968,-1.3238
S01011230,2.5072,3.3165,3.7612,1.4315,1.8765,0.0702
S01011231,2.5914,3.4007,3.674,1.5156,1.9513,0.1118
S01011232,1.6766,2.4858,3.2435,1.1513,1.3909,-0.2993
S01011233,5.2468,4.4284,6.4036,3.4654,6.0108,0.9152
S01011234,2.7472,2.7257,4.595,2.9815,5.8887,0.5736
S01011235,1.8046,1.7831,3.6525,2.039,4.9461,0.1606
S01011236,1.5973,1.5758,3.4451,1.8316,4.2045,0.0052
S01011237,2.4264,2.0593,1.2157,2.0593,2.8822,-0.12
S01011238,1.7717,1.2946,1.8478,1.2946,2.2203,-0.4558
S01011239,1.116,0.7714,2.4728,0.7714,1.6212,-0.9818
S01011240,0.5124,0.9703,3.1586,0.5124,0.5318,-1.5887
S01011241,0.9706,1.4125,3.4982,0.793,0.8905,-0.8788
S01011242,1.931,1.8911,4.1788,2.0763,2.6207,0.0693
S01011243,0.8904,0.694,5.3768,0.8904,3.7182,-0.6901
S01011244,1.1038,1.379,4.5811,1.4267,4.3677,-0.1816
S01011245,1.4046,1.6696,4.1402,1.6696,4.0606,-0.0235
S01011246,1.2778,1.698,4.8275,1.7498,4.5246,0.0164
S01011247,2.2415,3.0654,5.5318,3.083,5.4456,0.5732
S01011248,2.3154,2.114,5.6057,2.114,4.9099,0.3575
S01011249,2.7663,2.316,6.0566,2.316,4.7486,0.4636
S01011250,2.9542,2.0418,5.8751,2.0418,4.4047,0.3834
S01011251,2.3904,1.3918,5.4016,1.3918,4.0769,0.051
S01011252,2.6142,1.6627,5.0398,1.6627,3.6135,0.1548
S01011253,2.0092,1.1072,4.7315,1.1072,3.9109,-0.1863
S01011254,3.0336,2.1746,4.5235,2.1746,3.0972,0.3027
S01011255,3.6718,3.1064,3.8702,3.1064,1.8765,0.387
S01011256,3.6755,3.1101,4.881,3.1101,3.0539,0.5517
S01011257,2.4379,2.7144,2.8297,2.7144,2.8176,0.2647
S01011258,2.0327,1.9498,3.2782,1.8965,2.0593,-0.0416
S01011259,1.8026,1.7946,3.2257,1.6606,1.794,-0.1818
S01011260,2.1191,1.5552,1.9898,1.5552,2.2463,-0.2561
S01011261,2.6901,2.077,1.8511,2.077,1.8043,-0.0839
S01011262,2.8422,2.5255,2.2996,2.5255,2.2088,0.151
S01011263,3.2727,3.0639,2.8419,3.0639,1.6414,0.2624
S01011264,3.2534,2.6402,2.4144,2.6402,1.6222,0.1428
S01011265,3.6256,3.0124,2.7865,3.0124,0.9214,0.1235
S01011266,3.1126,2.4994,2.2736,2.4994,1.7727,0.1086
S01011267,1.5749,1.6693,1.5216,1.9568,3.8599,-0.1771
S01011268,0.9846,1.1059,1.9972,1.449,3.6148,-0.5007
S01011269,0.7113,0.7995,1.8634,1.1261,4.0088,-0.8182
S01011270,1.393,1.3974,3.1825,1.6711,4.0987,-0.1264
S01011271,1.3278,1.3063,2.9451,1.4536,4.8928,-0.1863
S01011272,1.5926,1.5711,2.7464,1.7184,5.0184,-0.024
S01011273,2.4943,2.4728,3.7314,2.6201,6.0593,0.4585
S01011274,1.7365,1.7151,3.2127,1.8623,5.3015,0.0959
S01011275,2.7012,2.6798,4.0146,2.827,6.1146,0.5379
S01011276,2.5495,2.528,4.0155,2.6753,6.0564,0.4886
S01011277,3.1949,3.1334,6.4945,2.6927,5.5364,0.6654
S01011278,3.5115,3.45,6.8111,3.0093,5.853,0.7579
S01011279,3.5989,3.5373,6.8985,3.0967,5.9404,0.7814
S01011280,4.1053,4.0437,7.4464,3.6031,6.4883,0.9011
S01011281,2.1561,2.0946,7.5603,1.6631,6.764,0.3661
S01011282,5.449,5.3875,8.7486,4.9469,7.7905,1.1111
S01011283,5.2576,5.1961,8.5573,4.7555,7.5992,1.0869
S01011284,5.7798,5.7182,9.0794,5.2776,8.2423,1.1549
S01011285,1.9081,1.8465,7.8688,1.4059,7.2083,0.2524
S01011286,3.1338,3.0722,8.2201,2.6316,7.3281,0.7372
S01011287,3.2474,3.1858,7.15,2.7452,6.1919,0.7158
S01011288,3.5352,3.4737,6.8109,3.0331,5.8528,0.7632
S01011289,2.1962,2.2278,6.0423,2.1962,7.9202,0.4653
S01011290,1.987,2.0186,5.5327,1.987,7.4105,0.3522
S01011291,2.6688,2.7004,4.824,2.6688,6.7018,0.5648
S01011292,1.7183,1.782,5.7658,2.0397,7.2059,0.2817
S01011293,1.1098,1.1735,6.0896,1.4312,7.5297,-0.0888
S01011294,0.3167,0.3167,6.1019,0.393,7.4778,-1.3612
S01011295,1.9509,1.8894,7.4349,2.2724,8.2714,0.4351
S01011296,1.525,1.4766,6.3161,1.525,8.194,0.1286
S01011297,1.9066,1.8565,6.6977,1.9066,8.4656,0.3538
S01011298,2.238,2.183,7.132,2.3409,8.5869,0.5237
S01011299,6.6717,7.66,17.1781,6.7981,12.3266,1.4597
S01011300,1.7679,3.7816,16.0013,1.9906,13.1035,0.7802
S01011301,0.9182,2.8542,15.3206,1.1386,12.4467,0.3005
S01011302,0.748,1.9915,14.5222,0.3785,12.6664,-0.2675
S01011303,1.7397,2.3948,15.6708,1.3627,13.815,0.5341
S01011304,2.1699,2.7853,16.1011,1.7929,14.2452,0.7457
S01011305,2.1467,3.332,15.083,2.0029,13.2271,0.7962
S01011306,1.8871,3.3053,14.05,1.8859,12.1942,0.7083
S01011307,4.4583,4.5422,8.7394,4.2183,7.8446,1.0253
S01011308,6.1261,13.9542,16.2395,5.7368,14.9906,1.5795
S01011309,7.8409,8.5644,9.1838,7.3113,7.6219,1.2981
S01011310,6.7135,7.4371,8.0565,6.184,6.4945,1.1819
S01011311,2.7428,10.796,13.2946,2.6478,12.5361,1.1396
S01011312,1.679,11.2924,13.791,1.5733,13.0051,0.8642
S01011313,0.8339,11.8219,14.3205,0.7359,13.0354,0.386
S01011314,0.8213,11.9419,14.3776,0.9413,12.557,0.4734
S01011315,1.576,10.9901,13.4074,1.7148,11.5515,0.8435
S01011316,1.7583,10.6329,13.0503,1.8971,11.1944,0.8899
S01011317,2.1413,2.8713,3.4907,1.6182,1.9288,0.0271
S01011318,1.017,1.8391,2.4585,0.8131,1.0711,-0.7956
S01011319,1.4737,2.1973,2.8167,0.9441,1.2547,-0.4982
S01011320,0.9461,1.618,2.2374,0.8416,0.9122,-0.9102
S01011321,1.5252,2.0363,2.6556,1.6344,1.6344,-0.2624
S01011322,1.9124,1.994,2.5373,2.2043,2.2043,-0.0401
S01011323,1.4559,1.2139,1.7401,1.8424,1.8424,-0.4787
S01011324,0.7022,1.2523,1.8717,1.0525,1.0525,-1.0231
S01011325,0.6814,0.6799,1.2992,0.8667,0.8667,-1.4982
S01011326,0.3328,0.9843,1.6037,0.3607,0.4035,-2.0265
S01011327,15.2614,1.3053,1.8104,0.7667,15.5077,0.169
S01011328,13.8944,1.9998,1.4438,2.2617,14.1407,0.5787
S01011329,1.2265,0.7802,1.061,1.311,1.311,-1.0519
S01011330,2.0011,1.5685,1.843,2.2646,2.2646,-0.1664
S01011331,2.976,2.3027,2.5772,2.9988,2.9988,0.2908
S01011332,2.4195,1.7462,2.0207,2.4423,2.4423,-0.0141
S01011333,3.6412,2.9679,3.2424,3.664,3.664,0.5521
S01011334,4.3839,4.7864,19.774,4.2698,11.5219,1.2713
S01011335,10.9423,3.6143,12.7507,3.8687,13.1723,1.2557
S01011336,9.9749,1.2396,14.7913,1.0617,15.2129,0.6033
S01011337,9.7399,1.8361,14.6297,1.9572,15.0513,0.9303
S01011338,2.2762,3.664,25.6882,2.5326,11.2705,0.9913
S01011339,2.1646,3.4857,25.4465,2.3544,11.0922,0.939
S01011340,2.0739,3.395,25.3558,2.2636,11.0015,0.9071
S01011341,0.9312,2.2492,23.8224,1.1178,9.8557,0.2892
S01011342,0.9851,2.1715,24.1962,1.3364,9.778,0.3613
S01011343,1.3513,1.4389,23.4456,0.9627,9.0454,0.1984
S01011344,1.7927,1.7927,23.389,1.6938,9.3992,0.5558
S01011345,1.5068,1.5068,23.0692,1.4204,9.1133,0.3825
S01011346,1.1637,1.1637,21.9578,1.0772,8.7702,0.1051
S01011347,1.7932,1.7932,23.3039,1.9155,7.2997,0.556
S01011348,2.4415,2.1577,25.2788,2.299,2.1883,0.4992
S01011349,2.374,2.2209,24.6299,2.1552,2.2515,0.4842
S01011350,1.7158,1.5627,25.6478,1.4971,1.5933,0.085
S01011351,1.8147,1.3512,26.0368,1.9762,1.5402,0.1411
S01011352,0.8214,0.6933,25.9107,0.6884,0.7134,-0.946
S01011353,1.0982,1.2182,26.2331,1.3801,1.043,-0.2655
S01011354,1.4325,1.6535,25.6037,1.7144,1.4783,0.0764
S01011355,1.0101,1.2951,26.1404,1.099,1.2247,-0.3097
S01011356,5.6409,5.6289,25.2044,5.5989,5.6595,1.3084
S01011357,4.9127,5.3587,9.4538,0.8362,5.2889,0.5314
S01011358,5.0906,5.295,8.5886,1.3869,5.2252,0.6993
S01011359,4.8398,5.2485,8.6698,0.9096,5.1788,0.5382
S01011360,4.23,4.4343,7.728,2.5296,4.3645,0.7707
S01011361,2.8945,3.0989,6.3926,2.9658,3.0291,0.5233
S01011362,3.3334,3.5378,6.501,2.7821,3.7623,0.6335
S01011363,3.6211,3.8255,5.7535,3.2342,3.7557,0.6866
S01011364,4.0547,4.2591,5.1976,2.6783,4.1893,0.6943
S01011365,4.6364,4.8407,5.2036,2.6844,4.771,0.7747
S01011366,3.9053,3.849,4.1762,1.6569,4.4899,0.501
S01011367,3.9725,3.8353,4.1625,1.6432,4.7163,0.5107
S01011368,3.7597,3.6225,3.9497,1.5707,4.6233,0.4577
S01011369,3.4339,3.2967,3.6239,1.1046,4.2975,0.2608
S01011370,3.1031,2.9659,3.2931,1.7923,3.9667,0.342
S01011371,3.1606,3.0234,3.3506,1.1201,4.0242,0.1949
S01011372,2.7571,2.6199,2.9471,0.9125,3.6207,-0.0013
S01011373,2.551,2.4138,2.741,0.9948,3.4146,-0.0428
S01011374,2.5138,2.3765,2.7038,1.3795,3.3774,0.0592
S01011375,2.4445,2.1817,2.5344,2.6003,3.3081,0.2093
S01011376,2.238,2.1008,2.428,1.0042,3.1016,-0.1658
S01011377,1.7196,1.4092,1.5784,2.0299,2.5832,-0.2868
S01011378,2.034,1.7888,1.8544,2.3109,2.862,-0.0516
S01011379,2.6136,2.3762,2.4418,2.8906,3.4416,0.2818
S01011380,1.3973,1.1944,1.3083,1.6743,2.2253,-0.564
S01011381,0.8543,0.979,0.9731,1.1647,1.7179,-1.085
S01011382,3.2682,3.131,3.4582,0.9083,4.1318,0.1472
S01011383,3.9305,3.9628,4.2901,1.1028,4.7436,0.3823
S01011384,3.6713,3.9292,4.8215,1.7154,4.467,0.5246
S01011385,2.0844,2.4731,4.2674,2.3792,2.8805,0.2372
S01011386,3.2291,3.6178,4.7906,2.2832,4.0249,0.5416
S01011387,3.5339,3.9225,4.5465,1.5951,4.3296,0.475
S01011388,3.2072,3.5958,4.2126,3.241,3.9968,0.6103
S01011389,0.5382,0.7458,5.3284,0.4777,1.1287,-1.3848
S01011390,1.9198,2.1242,5.4178,1.9971,2.0544,0.0656
S01011391,2.9597,3.1641,6.4578,3.0371,3.0943,0.5475
S01011392,2.4905,2.6948,5.9885,2.5678,2.625,0.3594
S01011393,2.3151,2.7611,7.711,2.4836,2.6913,0.3888
S01011394,1.6684,2.1143,7.0642,1.9873,2.0445,0.0648
S01011395,0.5685,0.7133,5.4654,0.5729,0.9072,-1.3757
S01011396,0.6363,1.0823,5.8999,0.9553,1.0125,-0.9316
S01011397,1.4365,1.8824,6.8323,1.7554,1.8127,-0.0917
S01011398,1.7152,2.1573,7.1072,2.0159,2.0159,0.0799
S01011399,1.6719,2.114,7.0639,1.9726,1.9726,0.0542
S01011400,1.3327,1.6211,4.5802,1.6081,2.1254,-0.2124
S01011401,0.7695,0.8714,5.4668,1.0458,1.4687,-0.8239
S01011402,1.3268,1.3268,6.477,1.4442,1.5342,-0.3447
S01011403,1.7064,1.7114,6.8616,1.8287,1.8287,-0.0529
S01011404,2.1873,2.2403,7.0595,2.2972,2.2972,0.2339
S01011405,2.7668,2.7668,7.6696,2.5309,2.8841,0.4591
S01011406,2.733,2.733,7.4187,2.9799,3.3343,0.5285
S01011407,4.163,4.163,8.4191,3.6313,4.415,0.8586
S01011408,3.8707,3.8707,7.3304,1.9886,3.9881,0.6243
S01011409,4.7811,4.7811,6.4851,1.0119,4.8984,0.4991
S01011410,5.426,5.426,6.1601,1.4841,5.5433,0.6901
S01011411,5.7946,5.7946,5.6696,1.1434,5.912,0.6188
S01011412,6.0869,6.0869,5.3645,1.5621,6.2043,0.7429
S01011413,3.764,3.764,7.4899,3.4969,3.4969,0.7354
S01011414,2.9006,2.9006,7.0311,2.8672,2.8672,0.5009
S01011415,2.4514,2.4514,6.1773,2.1843,2.1843,0.2388
S01011416,2.6877,2.6877,6.4135,2.4205,2.4205,0.353
S01011417,1.2059,1.2059,4.8057,1.0972,1.2792,-0.5961
S01011418,1.7155,1.7155,3.7453,1.7155,2.015,-0.1433
S01011419,2.0144,2.0144,3.8762,2.0144,2.3139,0.0461
S01011420,2.569,2.569,4.4307,2.569,2.8685,0.332
S01011421,2.4741,2.4741,3.4728,2.4741,2.7736,0.2521
S01011422,1.7179,1.7179,3.5316,1.7179,2.0175,-0.1521
S01011423,1.2861,1.2861,4.51,1.2861,1.5857,-0.4551
S01011424,2.2056,2.2056,5.077,2.2056,2.5051,0.1887
S01011425,2.4129,2.4129,4.7021,2.4129,2.7124,0.2743
S01011426,4.1581,4.1581,7.6757,4.0222,4.4077,0.8607
S01011427,5.4424,6.2718,9.0704,6.2718,7.641,1.1701
S01011428,4.7449,5.6293,8.8716,5.6293,7.5835,1.111
S01011429,8.3445,8.3505,7.5721,6.2639,11.6837,1.3199
S01011430,1.8231,2.0187,14.3776,1.7412,14.9769,0.5788
S01011431,2.0319,0.948,15.0548,0.7565,15.2103,0.0714
S01011432,2.4604,2.336,15.366,2.0585,15.2279,0.7775
S01011433,2.0455,2.5671,15.1369,2.2896,15.2239,0.7811
S01011434,0.7805,2.2253,13.8719,1.9478,13.9588,0.3569
S01011435,1.6112,1.6101,12.1354,1.6101,12.2224,0.3749
S01011436,1.8807,2.6577,12.371,2.6577,12.458,0.7284
S01011437,2.2105,2.9875,12.7008,2.9875,12.7878,0.8463
S01011438,2.3447,3.1218,12.835,3.1218,12.922,0.8885
S01011439,2.6856,2.9371,12.7093,2.8817,12.7399,0.8854
S01011440,8.6738,2.1472,8.7992,1.6927,8.231,0.7062
S01011441,8.3464,1.7225,8.3745,1.268,7.8063,0.5201
S01011442,7.2074,0.608,7.2356,0.8485,6.6674,-0.0783
S01011443,7.1904,1.2548,7.2186,1.3414,6.6504,0.3637
S01011444,10.3495,10.2035,13.5364,10.6187,12.8858,1.5954
S01011445,10.582,10.436,13.7688,10.8512,13.1183,1.613
S01011446,5.0627,4.8856,9.536,4.9726,6.5955,1.0715
S01011447,6.6481,6.6481,3.192,2.9063,6.9476,0.895
S01011448,4.8652,4.8652,1.9714,2.0069,5.1648,0.5236
S01011449,5.5487,5.4135,2.0925,1.0552,5.8482,0.3818
S01011450,6.1285,6.1285,2.6724,1.6351,6.4281,0.6455
S01011451,4.6208,3.987,6.0947,2.6177,6.0795,0.7971
S01011452,2.0475,2.0475,9.0638,2.0475,8.2907,0.4753
S01011453,1.8726,1.8726,7.9456,1.8726,8.1475,0.3689
S01011454,1.1481,1.1481,8.8537,1.1481,6.8586,-0.1154
S01011455,1.3602,1.2558,8.54,1.3602,6.6295,0.015
S01011456,2.2661,1.7478,8.5952,2.2661,6.3447,0.4336
S01011457,2.5397,2.2403,9.169,2.5397,6.8021,0.5942
S01011458,3.1144,2.6468,8.6916,3.5177,4.6451,0.6937
S01011459,2.2605,1.2419,7.5065,1.6554,5.5959,0.178
S01011460,2.6734,2.0858,8.756,2.653,2.653,0.3825
S01011461,2.0869,1.5098,8.861,2.077,2.077,0.0829
S01011462,2.84,1.6157,6.5576,1.4641,1.4641,-0.0678
S01011463,2.9095,1.7623,8.1797,1.6351,1.6351,0.0684
S01011464,2.0687,2.158,7.321,2.0064,2.0064,0.1377
S01011465,2.1156,1.9875,7.4544,1.8359,1.8359,0.0708
S01011466,2.425,1.7661,6.6526,1.0882,4.5808,0.1054
S01011467,2.666,1.8631,6.1428,0.8387,4.1513,0.0116
S01011468,1.8829,2.808,6.4983,1.931,2.6564,0.2258
S01011469,3.1719,3.3154,5.6892,1.8826,3.4035,0.4416
S01011470,2.9523,3.1007,5.3673,2.2434,2.9335,0.4141
S01011471,1.3486,2.6028,3.6934,2.0063,2.0374,-0.0426
S01011472,1.1386,2.2928,3.3834,1.8907,1.9218,-0.1793
S01011473,1.503,1.6221,2.7195,1.1371,1.1682,-0.5413
S01011474,0.8535,0.7705,1.5951,0.8449,1.1722,-1.2325
S01011475,1.4169,1.4414,1.855,1.5309,2.0148,-0.451
S01011476,2.1274,2.252,2.2462,2.4044,2.9554,0.1
S01011477,2.0036,2.8362,2.513,2.821,2.8075,0.2056
S01011478,1.0992,1.8173,1.4256,2.1676,2.1987,-0.3957
S01011479,1.4511,2.3731,2.0693,2.7116,2.6263,-0.0156
S01011480,1.2196,1.1572,2.0538,1.8939,1.925,-0.4843
S01011481,2.0186,1.2999,2.9479,1.8589,2.3879,-0.1588
S01011482,1.568,1.2774,2.4381,2.4281,2.5378,-0.184
S01011483,2.0228,2.1808,2.857,3.4101,3.4412,0.2601
S01011484,3.1071,2.6609,3.9525,2.2285,3.9214,0.411
S01011485,2.4621,1.8772,3.3915,1.5562,3.0981,0.0485
S01011486,3.3252,2.7403,4.2545,0.7964,3.5417,0.0631
S01011487,3.7128,3.1279,4.6421,1.5552,3.8015,0.3962
S01011488,2.8993,2.3442,3.8286,0.6989,3.1431,-0.1108
S01011489,3.1948,2.6099,4.1241,1.2766,3.0746,0.1717
S01011490,3.6093,3.8794,5.07,1.6434,3.2683,0.4372
S01011491,3.2433,3.3357,4.5263,0.9026,2.8818,0.1123
S01011492,3.3893,3.4816,4.6722,0.9904,3.0278,0.1868
S01011493,2.192,2.4368,3.6274,1.9518,1.9829,0.0636
S01011494,1.6943,1.9713,3.1619,1.4864,1.5174,-0.2573
S01011495,1.4749,2.5656,3.7101,2.0288,2.0599,-0.0123
S01011496,3.5513,4.0152,5.3862,0.9792,3.4954,0.2851
S01011497,2.2838,2.4052,9.3475,2.4052,2.5339,0.3525
S01011498,1.3736,1.4112,8.9837,1.6096,1.6096,-0.2075
S01011499,0.9974,1.137,8.7387,1.2475,1.2475,-0.5401
S01011500,1.0973,1.0787,8.5067,1.3378,1.3378,-0.4903
S01011501,1.9672,1.5444,8.9859,1.798,1.798,-0.007
S01011502,2.3959,1.974,9.3537,2.2405,2.2405,0.2551
S01011503,1.6241,1.1582,8.8843,1.0637,1.0637,-0.4771
S01011504,4.3202,3.671,8.1662,3.1671,3.3428,0.738
S01011505,2.458,1.372,8.0954,1.372,2.458,-0.0134
S01011506,2.9395,1.8444,7.937,1.8534,2.9395,0.2726
S01011507,3.1424,2.2333,7.5242,2.2423,3.1424,0.4144
S01011508,3.4235,2.3471,8.2111,2.3375,2.8987,0.4541
S01011509,4.0816,3.6288,7.4693,3.3107,4.0816,0.7672
S01011510,2.5721,2.7293,6.9433,2.2358,2.5721,0.3528
S01011511,2.3203,3.0934,6.4342,1.9841,2.3203,0.2805
S01011512,3.9857,5.0554,8.3017,3.6495,2.495,0.743
S01011513,2.2654,3.0384,6.5198,1.9292,2.2654,0.2561
S01011514,3.6571,4.7069,7.64,3.3209,2.1686,0.6425
S01011515,3.4679,4.5376,7.0997,3.1316,1.9771,0.5742
S01011516,3.4356,4.5053,5.6861,3.0994,1.9879,0.5306
S01011517,3.0575,4.1273,6.2979,2.7213,1.7128,0.4306
S01011518,2.6863,3.756,6.6156,2.3501,1.2017,0.256
S01011519,2.4617,3.5314,6.3727,2.1254,1.2028,0.1819
